ATF	1.0
30	28
"Checksum_ImageFile=a0059d6681ea688364ce9c39d11c3638"
"Checksum_ResultFile=d386e1648faeec5c5525b1206065b10e"
"Type=Mapix Results 2"
"DateTime=2021/04/15 21:07:31"
"ConfigFile="
"GalFile=L:\RPPA Service\Platform_Projects\2021-02-09_JPL_CoV-Array-7\64 pad grid.gal"
"PixelSize=5"
"Wavelengths=785"
"ImageFiles=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0134_12860-V2 A01-D12_IgA_785\Joseph_2021-04-15_21h07m20_785nmGain020.tif"
"GrinddingParameters=Find mode = Grid + Blocks + Spots | Max. diameter (% Dth) = 200.0 | Min. diameter (% Dth) = 50.0 | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0134_12860-V2 A01-D12_IgA_785\Joseph_2021-04-15_21h07m20_785nmGain020.jpg"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=3680, 2560"
"ImageSize=17760.0, 71040.0"
"JpegOrigin=4830, 2570"
"JpegBrightness=48"
"JpegContrast=17"
"JpegBalance=0"
"Creator=Mapix 9.0.0"
"Scanner=ir710IVD IR0H8_IVD 717045"
"Temperature=32.9"
"Comment="
"Velocity=35 l/s"
"LaserPower=20.0"
"PMTGain=20"
"BatchFilename=L:\RPPA Service\InnooScan\Batch methods\CoV_Array image_processing.mbt"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"ID"	"F785 Mean"	"F785 Median"	"F785 SD"	"F785 |log Mean/Median|"	"F785 CV"	"B785"	"B785 Mean"	"B785 Median"	"B785 SD"	"B785 |log Mean/Median|"	"B785 CV"	"% > B785+1SD"	"% > B785+2SD"	"F785 % Sat."	"F785 Median - B785"	"F785 Mean - B785"	"F785 Total Intensity"	"SNR 785"	"ExcludedMean 785"	"ExcludedMedian 785"
1	1	8	5032.00	4864.00	119.60	0	Spot (Block1, Row8, Column1)	530.58	493.00	191.81	0.03	0.36	90.00	91.09	90.00	11.71	0.01	0.13	100.00	100.00	0.00	403.00	440.58	200029.00	37.53	209.76	185.00
1	2	8	5334.00	4875.00	147.00	-50	Spot (Block1, Row8, Column2)	104.92	105.00	8.55	0.00	0.08	96.00	96.78	96.00	11.26	0.00	0.12	38.00	5.00	0.00	9.00	8.92	61903.00	0.72	100.16	99.00
1	3	8	5665.00	4919.00	241.35	0	Spot (Block1, Row8, Column3)	117.37	118.50	12.73	0.00	0.11	105.00	105.92	105.00	14.75	0.00	0.14	46.00	7.00	0.00	13.50	12.37	197418.00	0.78	106.69	109.00
1	4	8	5944.00	4880.00	167.40	0	Spot (Block1, Row8, Column4)	295.04	275.00	125.49	0.03	0.43	116.00	116.72	116.00	16.41	0.00	0.14	97.00	93.00	0.00	159.00	179.04	230426.00	10.87	169.17	173.00
1	5	8	6235.00	4881.00	147.00	-50	Spot (Block1, Row8, Column5)	145.79	145.00	13.14	0.00	0.09	128.00	130.45	128.00	19.48	0.01	0.15	45.00	6.00	0.00	17.00	17.79	85580.00	0.79	142.31	142.00
1	6	8	6532.00	4891.00	193.60	0	Spot (Block1, Row8, Column6)	363.54	314.00	142.96	0.06	0.39	148.00	150.53	148.00	23.22	0.01	0.15	100.00	99.00	0.00	166.00	215.54	382809.00	9.17	202.66	200.50
1	7	8	6836.00	4885.00	147.00	-50	Spot (Block1, Row8, Column7)	187.19	187.00	23.38	0.00	0.12	174.00	171.64	174.00	25.00	0.01	0.15	22.00	4.00	0.00	13.00	13.19	110070.00	0.62	183.12	184.00
1	8	8	7124.00	4893.00	164.50	0	Spot (Block1, Row8, Column8)	392.33	382.00	193.68	0.01	0.49	205.00	210.12	205.00	39.90	0.01	0.19	95.00	90.00	0.00	177.00	187.33	295032.00	4.57	250.01	237.00
2	1	1	9536.00	2799.00	154.95	0	Spot (Block2, Row1, Column1)	31199.97	27256.00	18095.76	0.06	0.58	675.00	680.94	675.00	165.38	0.00	0.24	100.00	100.00	5.01	26581.00	30524.97	20560812.00	184.54	5935.42	4462.00
2	2	1	9830.00	2803.00	201.80	0	Spot (Block2, Row1, Column2)	780.49	766.50	153.32	0.01	0.20	683.00	677.43	683.00	147.35	0.00	0.22	28.00	14.00	0.00	83.50	97.49	902246.00	0.70	688.29	676.00
2	3	1	10135.00	2803.00	147.00	-50	Spot (Block2, Row1, Column3)	703.95	664.00	194.75	0.03	0.28	679.00	677.11	679.00	132.43	0.00	0.20	30.00	14.00	0.00	-15.00	24.95	414626.00	0.20	728.15	695.00
2	4	1	10426.00	2804.00	156.60	0	Spot (Block2, Row1, Column4)	855.08	806.00	171.91	0.03	0.20	685.00	705.18	685.00	144.49	0.01	0.20	47.00	26.00	0.00	121.00	170.08	577177.00	1.04	761.14	779.00
2	5	1	10740.00	2796.00	168.95	0	Spot (Block2, Row1, Column5)	849.75	790.00	172.11	0.03	0.20	685.00	712.24	685.00	150.19	0.02	0.21	45.00	26.00	0.00	105.00	164.75	673000.00	0.92	765.53	696.00
2	6	1	11040.00	2804.00	179.40	0	Spot (Block2, Row1, Column6)	877.37	880.00	179.67	0.00	0.20	688.00	720.21	688.00	154.83	0.02	0.21	53.00	28.00	0.00	192.00	189.37	779978.00	1.02	788.46	772.00
2	7	1	11336.00	2811.00	147.00	-50	Spot (Block2, Row1, Column7)	867.65	882.00	180.00	0.01	0.21	730.00	786.06	730.00	270.32	0.03	0.34	26.00	0.00	0.00	152.00	137.65	509312.00	0.30	735.15	703.00
