antigen	block	intercept	slope	antigen_number	display_order	product_code	lot_number	slide_name	sample_plate	immunoglobulin	gain_normalised_intensity
NP	43	419.0581807	55.66399316	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	3202.257839
NP	44	-66.59529314	2.875611648	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	77.18528927
NP	45	-76.38731133	1.886856726	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	17.95552497
NP	46	-21.57659231	7.086074788	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	332.7271471
NP	47	375.5764975	52.16905557	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	2984.029276
NP	48	-46.67775564	2.263849206	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	66.51470466
NP	49	-70.39700265	4.022756956	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	130.7408452
NP	50	-50.44421212	9.279358031	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	413.5236894
NP	51	-34.17372216	6.828837469	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	307.2681513
NP	52	-108.6578804	-1.786584315	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	-197.9870962
NP	53	1134.331196	236.1928942	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	12943.97591
NP	54	1265.77815	224.3562013	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	12483.58822
NP	55	531.9020221	105.7200795	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	5817.905995
NP	56	-108.132337	-1.844765618	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	-200.3706179
NP	57	-32.10500209	5.687535078	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	252.2717518
NP	58	-39.66683303	4.417448712	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	181.2056026
NP	59	-69.55205159	3.847456102	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	122.8207535
NP	60	-109.06625	-2.046276471	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	-211.3800736
NP	61	-109.6229973	-1.787257392	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	-198.9858669
NP	62	-108.7388619	-1.685478595	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	-193.0127916
NP	63	-111.1018127	-1.67922659	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	-195.0631422
NP	64	-108.4384411	-2.198734562	6	6	NUN-C5227	C542P1-208EF1-TD	IgG_1	Sample_Plate_1	IgG	-218.3751692
S1-CHO	1	23.71404411	10.42655165	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	545.0416268
S1-CHO	2	-116.7549748	163.9005329	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	8078.27167
S1-CHO	3	-5.622253489	206.0872527	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	10298.74038
S1-CHO	4	34.14607125	16.81008589	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	874.6503657
S1-CHO	5	17579.80369	2038.134757	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	119486.5416
S1-CHO	6	2077.69286	2502.002335	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	127177.8096
S1-CHO	7	16.30778992	17.10136912	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	871.3762459
S1-CHO	8	144.0646971	49.47751815	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	2617.940604
S1-CHO	9	2564.548691	1092.128651	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	57170.98124
S1-CHO	10	17.6707597	15.63808185	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	799.5748521
S1-CHO	11	19.09262284	15.53628826	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	795.9070357
S1-CHO	12	1231.873085	491.0502465	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	25784.38541
S1-CHO	13	3.875487756	123.0418263	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	6155.966801
S1-CHO	14	23989.67156	1734.952185	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	110737.2808
S1-CHO	15	4691.246746	1205.334691	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	64957.9813
S1-CHO	16	1173.174373	739.8509195	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	38165.72035
S1-CHO	17	2324.649526	983.2074848	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	51485.02376
S1-CHO	18	489.6922465	974.8327095	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	49231.32772
S1-CHO	19	83.71329467	149.3528756	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	7551.357074
S1-CHO	20	5626.252965	7730.217962	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	392137.1511
S1-CHO	21	44.80184544	48.92555037	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	2491.079364
S1-CHO	22	15923.69552	6459.755729	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	338911.482
S1-CHO	23	1632.666212	2364.794545	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	119872.3935
S1-CHO	24	2467.949733	2365.712073	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	120753.5534
S1-CHO	25	19842.51779	1888.181544	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	114251.595
S1-CHO	26	15855.27427	2045.232276	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	118116.8881
S1-CHO	27	8205.778169	2125.84317	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	114497.9367
S1-CHO	28	24026.64115	1735.646797	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	110808.981
S1-CHO	29	20153.4638	1906.553936	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	115481.1606
S1-CHO	30	-20.71893566	107.6185824	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	5360.210184
S1-CHO	31	795.8069138	1000.426154	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	50817.11461
S1-CHO	32	48.25722816	15.44174614	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	820.3445352
S1-CHO	33	28.08247365	17.92410093	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	924.2875201
S1-CHO	34	9783.434397	33279.51426	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	1673759.147
S1-CHO	35	4634.445323	2566.278172	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	132948.3539
S1-CHO	36	2487.055097	2754.115581	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	140192.8342
S1-CHO	37	4936.426598	1653.369981	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	87604.92564
S1-CHO	38	15337.2489	6425.226768	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	336598.5873
S1-CHO	39	5760.283022	4470.684968	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	229294.5314
S1-CHO	40	5298.645509	2487.862562	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	129691.7736
S1-CHO	41	242.1593745	316.4567378	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	16064.99626
S1-CHO	42	8575.441105	32308.07397	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	1623979.14
S1-CHO	43	15831.21475	2071.651637	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	119413.7966
S1-CHO	44	48.68309255	13.3858571	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	717.9759473
S1-CHO	45	28.27694036	22.67293805	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	1161.923843
S1-CHO	46	56.94318122	131.802729	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	6647.079629
S1-CHO	47	-1449.340058	597.5049255	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	28425.90622
S1-CHO	48	40.61476483	13.57509224	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	719.3693766
S1-CHO	49	33.18522823	18.70910455	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	968.6404557
S1-CHO	50	35.13040728	17.59952344	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	915.106579
S1-CHO	51	48.02315847	17.29653921	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	912.8501191
S1-CHO	52	99.99782857	3.639628368	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	281.979247
S1-CHO	53	3718.075036	2496.998476	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	128567.9988
S1-CHO	54	4971.973364	2659.526569	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	137948.3018
S1-CHO	55	6234.155526	1172.510144	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	64859.66274
S1-CHO	56	91.34450153	3.212785209	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	251.983762
S1-CHO	57	107.9939465	24.36678957	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	1326.333425
S1-CHO	58	92.43978699	25.05089057	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	1344.984315
S1-CHO	59	77.29978224	27.18055643	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	1436.327604
S1-CHO	60	91.58120738	3.22194411	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	252.6784129
S1-CHO	61	142.0349362	146.3211344	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	7458.091655
S1-CHO	62	-1551.321726	848.6540168	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	40881.37912
S1-CHO	63	-1021.427017	511.9054324	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	24573.8446
S1-CHO	64	101.7963138	3.151647584	7	7	NA	NA	IgG_1	Sample_Plate_1	IgG	259.378693
RBD-SARS-CoV-1	1	27.17634275	1.720909001	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	113.2217928
RBD-SARS-CoV-1	2	33.87197762	5.353548039	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	301.5493796
RBD-SARS-CoV-1	3	25.01642669	3.559418666	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	202.98736
RBD-SARS-CoV-1	4	30.48634492	2.947687332	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	177.8707115
RBD-SARS-CoV-1	5	138.2409137	23.02987753	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1289.73479
RBD-SARS-CoV-1	6	70.24069221	12.21796756	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	681.13907
RBD-SARS-CoV-1	7	28.81469674	2.414524958	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	149.5409447
RBD-SARS-CoV-1	8	26.89987371	1.969804642	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	125.3901058
RBD-SARS-CoV-1	9	92.06598735	15.08859329	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	846.4956518
RBD-SARS-CoV-1	10	25.68021367	2.451800683	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	148.2702478
RBD-SARS-CoV-1	11	24.78558993	2.008759727	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	125.2235763
RBD-SARS-CoV-1	12	54.24272763	6.412284142	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	374.8569347
RBD-SARS-CoV-1	13	31.64003755	3.715081967	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	217.3941359
RBD-SARS-CoV-1	14	341.0333985	77.42445722	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	4212.256259
RBD-SARS-CoV-1	15	69.00547877	8.744918944	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	506.251426
RBD-SARS-CoV-1	16	59.03163018	7.127154258	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	415.3893431
RBD-SARS-CoV-1	17	126.0705527	22.96731606	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1274.436356
RBD-SARS-CoV-1	18	54.69985712	9.746652517	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	542.032483
RBD-SARS-CoV-1	19	40.56536532	4.745966162	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	277.8636734
RBD-SARS-CoV-1	20	186.8628818	28.88216385	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1630.971074
RBD-SARS-CoV-1	21	29.68841791	2.766764746	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	168.0266552
RBD-SARS-CoV-1	22	293.045582	49.66480165	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	2776.285665
RBD-SARS-CoV-1	23	56.73769651	13.0645617	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	709.9657814
RBD-SARS-CoV-1	24	112.9091896	15.51127448	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	888.4729136
RBD-SARS-CoV-1	25	178.3327904	34.54051482	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1905.358531
RBD-SARS-CoV-1	26	130.9653191	21.98011398	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1229.971018
RBD-SARS-CoV-1	27	150.2539668	23.059052	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1303.206567
RBD-SARS-CoV-1	28	485.9449763	77.1298124	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	4342.435596
RBD-SARS-CoV-1	29	212.1379729	36.86341296	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	2055.308621
RBD-SARS-CoV-1	30	34.24284427	3.24438091	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	196.4618898
RBD-SARS-CoV-1	31	110.4745333	13.83264182	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	802.1066242
RBD-SARS-CoV-1	32	25.13958233	2.013455974	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	125.812381
RBD-SARS-CoV-1	33	27.06326491	2.429082018	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	148.5173658
RBD-SARS-CoV-1	34	893.8745505	297.9912592	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	15793.43751
RBD-SARS-CoV-1	35	125.2261406	22.43122387	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1246.787334
RBD-SARS-CoV-1	36	94.42319474	11.56396762	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	672.6215756
RBD-SARS-CoV-1	37	71.72313006	11.62917543	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	653.1819013
RBD-SARS-CoV-1	38	232.3813256	55.27207327	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	2995.984989
RBD-SARS-CoV-1	39	150.7970227	24.78558428	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1390.076237
RBD-SARS-CoV-1	40	222.8454634	29.36478705	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1691.084816
RBD-SARS-CoV-1	41	109.8406405	15.11497952	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	865.5896166
RBD-SARS-CoV-1	42	683.3591977	297.3564172	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	15551.18006
RBD-SARS-CoV-1	43	317.0481345	48.84207702	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	2759.151985
RBD-SARS-CoV-1	44	27.69569401	2.099216134	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	132.6565007
RBD-SARS-CoV-1	45	29.03905344	2.635211522	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	160.7996295
RBD-SARS-CoV-1	46	54.29917892	5.675598209	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	338.0790894
RBD-SARS-CoV-1	47	39.88738593	9.353599245	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	507.5673482
RBD-SARS-CoV-1	48	34.65304452	2.86524069	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	177.915079
RBD-SARS-CoV-1	49	31.62545367	2.851198151	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	174.1853612
RBD-SARS-CoV-1	50	28.31259527	3.271654378	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	191.8953142
RBD-SARS-CoV-1	51	34.30436319	3.358216474	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	202.2151869
RBD-SARS-CoV-1	52	27.20933297	1.719163516	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	113.1675088
RBD-SARS-CoV-1	53	83.39883384	24.98384658	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1332.591163
RBD-SARS-CoV-1	54	160.4881698	24.51471331	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1386.223835
RBD-SARS-CoV-1	55	70.16502141	19.64656032	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	1052.493037
RBD-SARS-CoV-1	56	27.20814795	1.719223311	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	113.1693135
RBD-SARS-CoV-1	57	32.58606386	3.380300836	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	201.6011056
RBD-SARS-CoV-1	58	31.30939013	3.809049867	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	221.7618835
RBD-SARS-CoV-1	59	33.08531572	4.143445885	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	240.25761
RBD-SARS-CoV-1	60	27.20933297	1.719163516	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	113.1675088
RBD-SARS-CoV-1	61	40.93925184	7.206531214	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	401.2658126
RBD-SARS-CoV-1	62	44.63087946	7.975992697	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	443.4305143
RBD-SARS-CoV-1	63	38.40726621	7.497335024	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	413.2740174
RBD-SARS-CoV-1	64	27.39957905	1.709613653	8	8	SPD-S52H6	3558c-205BF1RY	IgG_1	Sample_Plate_1	IgG	112.8802617
S1-D614G	1	27.41350538	3.208033429	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	187.8151768
S1-D614G	2	226.8514605	28.91494911	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	1672.598916
S1-D614G	3	93.03530672	10.62792148	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	624.4313808
S1-D614G	4	42.94378346	3.24215514	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	205.0515405
S1-D614G	5	1542.738689	454.9067408	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	24288.07573
S1-D614G	6	491.9338271	213.1994033	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	11151.90399
S1-D614G	7	26.36370941	2.839887729	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	168.3580959
S1-D614G	8	32.27722685	1.947729333	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	129.6636935
S1-D614G	9	535.5789997	84.89102788	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	4780.130394
S1-D614G	10	27.94888077	3.064810237	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	181.1893926
S1-D614G	11	34.54697737	1.825682883	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	125.8311215
S1-D614G	12	343.777429	35.34695179	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	2111.125019
S1-D614G	13	123.7992699	11.13265984	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	680.4322619
S1-D614G	14	3292.124458	1417.340605	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	74159.1547
S1-D614G	15	222.6976452	24.63580238	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	1454.487764
S1-D614G	16	333.7605121	35.51273997	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	2109.397511
S1-D614G	17	408.2830747	54.56875286	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	3136.720717
S1-D614G	18	356.9714195	51.16610403	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	2915.276621
S1-D614G	19	56.48430693	5.69399107	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	341.1838604
S1-D614G	20	1924.291129	489.6521	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	26406.89613
S1-D614G	21	55.62561816	5.885700869	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	349.9106616
S1-D614G	22	2362.559601	461.7497934	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	25450.04927
S1-D614G	23	617.8360461	127.9924574	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	7017.458916
S1-D614G	24	888.9166636	191.5670427	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	10467.2688
S1-D614G	25	2016.250826	536.867004	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	28859.60103
S1-D614G	26	685.2443267	369.4548453	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	19157.98659
S1-D614G	27	623.7985352	266.0477393	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	13926.1855
S1-D614G	28	4810.979184	996.2211964	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	54622.039
S1-D614G	29	2251.777291	345.7818277	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	19540.86868
S1-D614G	30	105.5163161	11.73742614	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	692.387623
S1-D614G	31	656.5324278	130.7386802	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	7193.466437
S1-D614G	32	26.77420038	3.15435258	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	184.4918294
S1-D614G	33	38.96504917	3.350968312	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	206.5134648
S1-D614G	34	7911.508161	1148.547817	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	65338.899
S1-D614G	35	1168.860263	308.7769129	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	16607.70591
S1-D614G	36	1049.845833	180.2845262	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	10064.07214
S1-D614G	37	510.6821615	67.96211891	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	3908.788107
S1-D614G	38	3945.275151	814.3111685	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	44660.83358
S1-D614G	39	1116.631039	320.0558618	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	17119.42413
S1-D614G	40	697.0740548	100.6487579	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	5729.511952
S1-D614G	41	167.1406919	15.18181095	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	926.2312393
S1-D614G	42	8854.500412	1168.137866	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	67261.39372
S1-D614G	43	2325.726142	554.6848073	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	30059.96651
S1-D614G	44	41.84308619	2.64356666	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	174.0214192
S1-D614G	45	53.06199364	5.049907363	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	305.5573618
S1-D614G	46	108.9472123	11.51380116	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	684.6372701
S1-D614G	47	204.8291641	17.98188672	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	1103.9235
S1-D614G	48	56.53759166	3.575740905	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	235.3246369
S1-D614G	49	35.84143754	2.924385369	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	182.060706
S1-D614G	50	41.7587096	3.628545295	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	223.1859743
S1-D614G	51	42.96150532	2.580430395	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	171.9830251
S1-D614G	52	28.80574277	3.059378619	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	181.7746737
S1-D614G	53	841.2325046	126.100896	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	7146.277302
S1-D614G	54	952.4121775	198.2761012	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	10866.21724
S1-D614G	55	964.1308582	134.7038654	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	7699.324129
S1-D614G	56	29.54566259	3.008737719	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	179.9825486
S1-D614G	57	40.12019522	3.601932393	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	220.2168149
S1-D614G	58	31.6996673	5.230731121	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	293.2362233
S1-D614G	59	68.20551574	14.11102825	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	773.7569282
S1-D614G	60	29.72959933	2.996148893	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	179.537044
S1-D614G	61	747.5624002	57.87776969	9	9	40591-V08H3	NA	IgG_1	Sample_Plate_1	IgG	3641.450885
