ATF	1.0
30	28
"Checksum_ImageFile=de79368b08cf7ff4bb542265ab51d4d3"
"Checksum_ResultFile=f84efe6033a682c8d7d5f9a3c5ab156a"
"Type=Mapix Results 2"
"DateTime=2021/04/02 15:31:13"
"ConfigFile="
"GalFile=L:\RPPA Service\Platform_Projects\2021-02-09_JPL_CoV-Array-7\64 pad grid.gal"
"PixelSize=5"
"Wavelengths=785"
"ImageFiles=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_15h31m01_5µm_785nmGain000.tif"
"GrinddingParameters=Find mode = Grid + Blocks + Spots | Max. diameter (% Dth) = 200.0 | Min. diameter (% Dth) = 50.0 | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_15h31m01_5µm_785nmGain000.jpg"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=4500, 2400"
"ImageSize=16300.0, 70500.0"
"JpegOrigin=4466, 2630"
"JpegBrightness=49"
"JpegContrast=100"
"JpegBalance=0"
"Creator=Mapix 9.0.0"
"Scanner=ir710IVD IR0H8_IVD 717045"
"Temperature=33.1"
"Comment="
"Velocity=35 l/s"
"LaserPower=20.0"
"PMTGain=0"
"BatchFilename=L:\RPPA Service\InnooScan\Batch methods\CoV_Array image_processing.mbt"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"ID"	"F785 Mean"	"F785 Median"	"F785 SD"	"F785 |log Mean/Median|"	"F785 CV"	"B785"	"B785 Mean"	"B785 Median"	"B785 SD"	"B785 |log Mean/Median|"	"B785 CV"	"% > B785+1SD"	"% > B785+2SD"	"F785 % Sat."	"F785 Median - B785"	"F785 Mean - B785"	"F785 Total Intensity"	"SNR 785"	"ExcludedMean 785"	"ExcludedMedian 785"
1	2	8	4985.00	4916.00	161.30	0	Spot (Block1, Row8, Column2)	152.12	152.00	14.69	0.00	0.10	138.00	141.73	138.00	27.99	0.01	0.20	21.00	0.00	0.00	14.00	14.12	109374.00	0.37	148.94	151.00
1	3	8	5263.00	4934.00	161.50	0	Spot (Block1, Row8, Column3)	179.16	182.00	24.80	0.01	0.14	134.00	137.30	134.00	16.53	0.01	0.12	86.00	74.00	0.00	48.00	45.16	129350.00	2.53	150.04	146.00
1	4	8	5556.00	4891.00	214.65	0	Spot (Block1, Row8, Column4)	150.58	153.00	13.53	0.01	0.09	133.00	136.33	133.00	16.93	0.01	0.12	59.00	8.00	0.00	20.00	17.58	198158.00	0.84	142.60	143.00
1	5	8	5866.00	4935.00	147.00	-50	Spot (Block1, Row8, Column5)	142.92	140.00	16.93	0.01	0.12	132.00	134.92	132.00	15.58	0.01	0.12	37.00	14.00	0.00	8.00	10.92	84322.00	0.51	143.20	141.50
1	6	8	6174.00	4984.00	200.15	0	Spot (Block1, Row8, Column6)	153.07	156.00	17.29	0.01	0.11	133.00	135.48	133.00	16.06	0.01	0.12	57.00	27.00	0.00	23.00	20.07	172821.00	1.10	143.56	143.00
1	7	8	6464.00	4921.00	227.85	0	Spot (Block1, Row8, Column7)	152.93	154.00	15.68	0.00	0.10	136.00	137.26	136.00	15.15	0.00	0.11	53.00	21.00	0.00	18.00	16.93	227718.00	1.03	145.37	142.00
1	8	8	6756.00	4939.00	164.55	0	Spot (Block1, Row8, Column8)	227.89	212.00	39.95	0.03	0.18	138.00	139.83	138.00	15.32	0.01	0.11	99.00	98.00	0.00	74.00	89.89	171147.00	5.75	168.22	169.00
2	1	1	9171.00	2839.00	152.25	0	Spot (Block2, Row1, Column1)	2149.13	2032.00	967.95	0.02	0.45	145.00	147.22	145.00	21.20	0.01	0.14	100.00	100.00	0.00	1887.00	2004.13	1368995.00	94.43	600.35	481.00
2	2	1	9513.00	2863.00	138.85	0	Spot (Block2, Row1, Column2)	161.24	164.00	19.02	0.01	0.12	141.00	144.15	141.00	19.46	0.01	0.13	54.00	21.00	0.00	23.00	20.24	84168.00	0.88	152.65	151.00
2	3	1	9747.00	2865.00	128.00	0	Spot (Block2, Row1, Column3)	166.05	170.00	18.88	0.01	0.11	141.00	144.81	141.00	19.40	0.01	0.13	66.00	26.00	0.00	29.00	25.05	73063.00	1.10	150.13	150.50
2	4	1	10071.00	2843.00	147.00	-50	Spot (Block2, Row1, Column4)	158.14	160.00	19.20	0.01	0.12	145.00	147.15	145.00	19.50	0.01	0.13	43.00	7.00	0.00	15.00	13.14	93461.00	0.56	159.22	166.00
2	5	1	10372.00	2842.00	147.00	-50	Spot (Block2, Row1, Column5)	162.29	162.00	11.46	0.00	0.07	148.00	149.04	148.00	18.24	0.00	0.12	35.00	2.00	0.00	14.00	14.29	96726.00	0.73	159.59	161.00
2	6	1	10672.00	2842.00	147.00	-50	Spot (Block2, Row1, Column6)	169.39	177.00	25.71	0.02	0.15	155.00	153.55	155.00	18.63	0.00	0.12	56.00	21.00	0.00	22.00	14.39	100788.00	0.85	169.23	171.00
2	7	1	10974.00	2844.00	172.55	0	Spot (Block2, Row1, Column7)	170.46	173.00	18.29	0.01	0.11	153.00	155.13	153.00	75.41	0.01	0.49	0.00	0.00	0.00	20.00	17.46	141479.00	0.20	162.03	165.00
2	8	1	11250.00	2832.00	156.30	0	Spot (Block2, Row1, Column8)	187.21	188.00	16.71	0.00	0.09	147.00	149.48	147.00	20.00	0.01	0.13	90.00	55.00	0.00	41.00	40.21	126370.00	1.89	171.69	175.00
2	1	2	9171.00	3143.00	147.00	-50	Spot (Block2, Row2, Column1)	151.89	152.00	16.64	0.00	0.11	139.00	142.18	139.00	20.19	0.01	0.14	33.00	4.00	0.00	13.00	12.89	89159.00	0.48	148.95	148.00
2	2	2	9471.00	3143.00	147.00	-50	Spot (Block2, Row2, Column2)	157.51	161.00	22.77	0.01	0.14	135.00	136.80	135.00	17.27	0.01	0.13	62.00	37.00	0.00	26.00	22.51	92459.00	1.20	137.28	139.00
2	3	2	9789.00	3162.00	192.40	0	Spot (Block2, Row2, Column3)	150.77	148.00	17.73	0.01	0.12	133.00	135.27	133.00	17.64	0.01	0.13	46.00	23.00	0.00	15.00	17.77	158304.00	0.88	141.47	138.00
2	4	2	10083.00	3169.00	213.70	0	Spot (Block2, Row2, Column4)	158.99	160.00	15.57	0.00	0.10	137.00	140.92	137.00	19.39	0.01	0.14	57.00	14.00	0.00	23.00	21.99	207488.00	0.93	143.85	143.00
2	5	2	10377.00	3140.00	202.90	0	Spot (Block2, Row2, Column5)	194.03	195.00	19.18	0.00	0.10	145.00	146.91	145.00	18.38	0.01	0.13	93.00	80.00	0.00	50.00	49.03	226625.00	2.56	160.22	161.00
2	6	2	10685.00	3166.00	165.75	0	Spot (Block2, Row2, Column6)	170.13	173.00	14.69	0.01	0.09	148.00	151.61	148.00	78.19	0.01	0.52	0.00	0.00	0.00	25.00	22.13	129806.00	0.24	158.12	161.00
2	7	2	10972.00	3142.00	147.00	-50	Spot (Block2, Row2, Column7)	163.60	162.00	19.35	0.00	0.12	151.00	153.78	151.00	76.71	0.01	0.50	0.00	0.00	0.00	11.00	12.60	96851.00	0.13	164.10	166.00
2	8	2	11254.00	3133.00	142.55	0	Spot (Block2, Row2, Column8)	171.91	174.00	14.85	0.01	0.09	147.00	148.32	147.00	20.32	0.00	0.14	73.00	9.00	0.00	27.00	24.91	95408.00	1.16	158.67	161.50
2	1	3	9228.00	3458.00	107.45	0	Spot (Block2, Row3, Column1)	186.05	190.00	15.89	0.01	0.09	131.00	133.99	131.00	17.95	0.01	0.13	96.00	88.00	0.00	59.00	55.05	55256.00	2.90	163.55	165.00
2	2	3	9471.00	3443.00	147.00	-50	Spot (Block2, Row3, Column2)	146.01	147.00	15.91	0.00	0.11	130.00	132.40	130.00	16.85	0.01	0.13	50.00	17.00	0.00	17.00	16.01	85705.00	0.81	144.17	142.00
2	3	3	9754.00	3422.00	113.10	0	Spot (Block2, Row3, Column3)	167.90	171.00	16.22	0.01	0.10	129.00	132.02	129.00	17.48	0.01	0.13	86.00	67.00	0.00	42.00	38.90	55911.00	2.05	150.79	153.00
2	4	3	10071.00	3443.00	147.00	-50	Spot (Block2, Row3, Column4)	160.69	163.00	18.73	0.01	0.12	131.00	133.99	131.00	16.84	0.01	0.13	72.00	47.00	0.00	32.00	29.69	94806.00	1.59	154.84	156.00
2	5	3	10344.00	3412.00	132.95	0	Spot (Block2, Row3, Column5)	170.41	172.00	14.94	0.00	0.09	137.00	139.88	137.00	17.45	0.01	0.12	82.00	51.00	0.00	35.00	33.41	80946.00	1.75	155.37	155.00
2	6	3	10672.00	3437.00	189.35	0	Spot (Block2, Row3, Column6)	159.57	163.00	16.61	0.01	0.10	137.00	139.13	137.00	17.37	0.01	0.12	65.00	26.00	0.00	26.00	22.57	162757.00	1.18	151.14	152.00
2	7	3	10972.00	3442.00	147.00	-50	Spot (Block2, Row3, Column7)	150.09	147.00	17.59	0.01	0.12	140.00	141.59	140.00	18.73	0.00	0.13	34.00	7.00	0.00	7.00	10.09	88852.00	0.45	145.43	143.00
