ATF	1.0
30	28
"Checksum_ImageFile=a17bb6ec610d220871dcd4d7dd7f3a10"
"Checksum_ResultFile=28b969f1fb409df4325d61e805f87cf7"
"Type=Mapix Results 2"
"DateTime=2021/04/02 16:18:50"
"ConfigFile="
"GalFile=L:\RPPA Service\Platform_Projects\2021-02-09_JPL_CoV-Array-7\64 pad grid.gal"
"PixelSize=5"
"Wavelengths=785"
"ImageFiles=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_16h18m37_5µm_785nmGain050.tif"
"GrinddingParameters=Find mode = Grid + Blocks + Spots | Max. diameter (% Dth) = 200.0 | Min. diameter (% Dth) = 50.0 | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=L:\RPPA Service\Platform_Projects\2021-03-24_JPL_CoV-Array-9\RPPA0140_12860A01-D12_IgM_785\Joseph_2021-04-02_16h18m37_5µm_785nmGain050.jpg"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=3680, 2560"
"ImageSize=17760.0, 71040.0"
"JpegOrigin=4465, 2635"
"JpegBrightness=41"
"JpegContrast=13"
"JpegBalance=0"
"Creator=Mapix 9.0.0"
"Scanner=ir710IVD IR0H8_IVD 717045"
"Temperature=32.9"
"Comment="
"Velocity=35 l/s"
"LaserPower=20.0"
"PMTGain=50"
"BatchFilename=L:\RPPA Service\InnooScan\Batch methods\CoV_Array image_processing.mbt"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"ID"	"F785 Mean"	"F785 Median"	"F785 SD"	"F785 |log Mean/Median|"	"F785 CV"	"B785"	"B785 Mean"	"B785 Median"	"B785 SD"	"B785 |log Mean/Median|"	"B785 CV"	"% > B785+1SD"	"% > B785+2SD"	"F785 % Sat."	"F785 Median - B785"	"F785 Mean - B785"	"F785 Total Intensity"	"SNR 785"	"ExcludedMean 785"	"ExcludedMedian 785"
1	3	4	5266.00	3733.00	148.60	0	Spot (Block1, Row4, Column3)	8446.31	8238.00	1284.92	0.01	0.15	4519.00	4577.18	4519.00	413.08	0.01	0.09	100.00	100.00	0.00	3719.00	3927.31	5110016.00	9.37	5786.16	5667.00
1	4	4	5573.00	3732.00	206.80	0	Spot (Block1, Row4, Column4)	5125.90	5107.00	324.05	0.00	0.06	4565.00	4609.64	4565.00	429.50	0.00	0.09	64.00	19.00	0.00	542.00	560.90	6233095.00	1.20	4874.99	4686.00
1	5	4	5854.00	3739.00	188.45	0	Spot (Block1, Row4, Column5)	5478.08	5442.00	591.95	0.00	0.11	4626.00	4672.20	4626.00	477.11	0.00	0.10	76.00	38.00	0.00	816.00	852.08	5439733.00	1.69	5020.59	4980.00
1	6	4	6157.00	3721.00	213.75	0	Spot (Block1, Row4, Column6)	9658.57	9595.50	1624.24	0.00	0.17	4512.00	4551.88	4512.00	440.23	0.00	0.10	100.00	100.00	0.00	5083.50	5146.57	12633415.00	11.60	6094.73	5995.50
1	7	4	6447.00	3753.00	141.35	0	Spot (Block1, Row4, Column7)	7089.31	5659.00	4019.31	0.10	0.57	4354.00	4401.87	4354.00	401.81	0.00	0.09	99.00	91.00	0.00	1305.00	2735.31	3842404.00	6.69	5717.69	5226.50
1	8	4	6771.00	3745.00	157.60	0	Spot (Block1, Row4, Column8)	5852.10	5798.00	522.63	0.00	0.09	4405.00	4450.56	4405.00	388.87	0.00	0.09	98.00	92.00	0.00	1393.00	1447.10	4002837.00	3.60	4922.89	4957.50
1	1	5	4670.00	4034.00	156.95	0	Spot (Block1, Row5, Column1)	6050.12	5969.00	778.50	0.01	0.13	4349.50	4384.73	4349.50	402.67	0.00	0.09	98.00	90.00	0.00	1619.50	1700.62	4083832.00	4.14	4837.23	4864.50
1	2	5	4973.00	4039.00	198.40	0	Spot (Block1, Row5, Column2)	5231.71	5179.00	412.08	0.00	0.08	4508.00	4556.19	4508.00	327.48	0.00	0.07	85.00	51.00	0.00	671.00	723.71	5822890.00	2.06	4812.63	4751.50
1	3	5	5271.00	4048.00	201.45	0	Spot (Block1, Row5, Column3)	5569.01	5546.00	452.59	0.00	0.08	4666.00	4700.01	4666.00	327.45	0.00	0.07	90.00	69.00	0.00	880.00	903.01	6409925.00	2.65	5002.22	4948.00
1	4	5	5557.00	4033.00	187.25	0	Spot (Block1, Row5, Column4)	5622.25	5569.00	537.21	0.00	0.10	4632.00	4666.46	4632.00	377.13	0.00	0.08	91.00	65.00	0.00	937.00	990.25	5554780.00	2.53	5147.15	5063.00
1	5	5	5863.00	4031.00	153.45	0	Spot (Block1, Row5, Column5)	8154.29	7968.50	1494.97	0.01	0.18	4591.00	4620.53	4591.00	419.87	0.00	0.09	100.00	100.00	0.00	3377.50	3563.29	5283977.00	8.42	5643.91	5619.00
1	6	5	6163.00	4027.00	205.35	0	Spot (Block1, Row5, Column6)	5204.46	5152.00	424.91	0.00	0.08	4400.00	4461.36	4400.00	431.74	0.01	0.10	80.00	40.00	0.00	752.00	804.46	6234943.00	1.72	4747.13	4734.00
1	7	5	6481.00	4043.00	194.00	0	Spot (Block1, Row5, Column7)	4994.17	4956.00	620.22	0.00	0.12	4263.00	4298.56	4263.00	338.12	0.00	0.08	72.00	51.00	0.00	693.00	731.17	5318796.00	2.06	4596.01	4542.00
1	8	5	6772.00	4039.00	183.30	0	Spot (Block1, Row5, Column8)	5473.14	5277.00	1122.91	0.02	0.21	4323.00	4357.05	4323.00	361.43	0.00	0.08	86.00	66.00	0.00	954.00	1150.14	5161169.00	3.09	4608.41	4570.00
1	1	6	4661.00	4339.00	209.30	0	Spot (Block1, Row6, Column1)	4771.44	4722.00	336.55	0.00	0.07	4297.00	4320.71	4297.00	309.61	0.00	0.07	60.00	29.00	0.00	425.00	474.44	5959523.00	1.46	4485.83	4434.00
1	2	6	4982.00	4330.00	214.40	0	Spot (Block1, Row6, Column2)	5181.04	5103.00	400.01	0.01	0.08	4505.00	4543.96	4505.00	335.20	0.00	0.07	82.00	43.00	0.00	598.00	676.04	6813072.00	1.90	4768.63	4756.00
1	3	6	5260.00	4329.00	197.65	0	Spot (Block1, Row6, Column3)	5750.39	5627.00	656.95	0.01	0.11	4613.00	4643.56	4613.00	324.66	0.00	0.07	91.00	75.00	0.00	1014.00	1137.39	6342679.00	3.41	5070.08	5055.00
1	4	6	5559.00	4326.00	204.15	0	Spot (Block1, Row6, Column4)	5273.54	5246.00	441.94	0.00	0.08	4544.00	4557.11	4544.00	386.88	0.00	0.08	78.00	43.00	0.00	702.00	729.54	6254420.00	1.85	4853.32	4832.00
1	5	6	5872.00	4338.00	149.85	0	Spot (Block1, Row6, Column5)	7289.61	7225.50	1116.33	0.00	0.15	4422.00	4457.34	4422.00	475.63	0.00	0.11	99.00	99.00	0.00	2803.50	2867.61	4475821.00	5.95	5278.91	5325.00
1	6	6	6185.00	4336.00	209.25	0	Spot (Block1, Row6, Column6)	4819.29	4775.00	407.16	0.00	0.08	4284.00	4325.80	4284.00	470.78	0.00	0.11	51.00	14.00	0.00	491.00	535.29	6000016.00	1.05	4483.09	4455.00
1	7	6	6462.00	4334.00	189.30	0	Spot (Block1, Row6, Column7)	5071.04	4975.00	436.99	0.01	0.09	4247.00	4266.88	4247.00	349.41	0.00	0.08	88.00	52.00	0.00	728.00	824.04	5101471.00	2.30	4599.56	4575.00
